time	V(v_osc2)	V(n007)
2.547533122175303e-02	2.840345e-01	-1.360522e+01
2.547662009764274e-02	2.845678e-01	-1.360520e+01
2.547756542034113e-02	2.849380e-01	-1.360520e+01
2.547875541746584e-02	2.853822e-01	-1.360520e+01
2.548020973791845e-02	2.858926e-01	-1.360519e+01
2.548209122489836e-02	2.865030e-01	-1.360519e+01
2.548458544833814e-02	2.872300e-01	-1.360519e+01
2.548844754194163e-02	2.881924e-01	-1.360520e+01
2.549468124241935e-02	2.894049e-01	-1.360520e+01
2.550604546370446e-02	2.909260e-01	-1.360520e+01
2.552133823033946e-02	2.921423e-01	-1.360520e+01
2.553932499798984e-02	2.928506e-01	-1.360520e+01
2.556131508171524e-02	2.932078e-01	-1.360521e+01
2.558970037337785e-02	2.933618e-01	-1.360521e+01
2.562950529788132e-02	2.934140e-01	-1.360521e+01
2.568194670413132e-02	2.934240e-01	-1.360522e+01
2.573438811038132e-02	2.934244e-01	-1.360522e+01
2.578682951663131e-02	2.934244e-01	-1.360523e+01
2.605652817734560e-02	2.934243e-01	-1.360525e+01
2.632622683805988e-02	2.934243e-01	-1.360528e+01
2.659592549877416e-02	2.934243e-01	-1.360530e+01
2.686562415948844e-02	2.934243e-01	-1.360532e+01
2.713532282020273e-02	2.934242e-01	-1.360534e+01
2.740502148091701e-02	2.934242e-01	-1.360536e+01
2.767472014163129e-02	2.934242e-01	-1.360538e+01
2.780956947198843e-02	2.934242e-01	-1.360538e+01
2.794441880234557e-02	2.934242e-01	-1.360539e+01
2.807926813270271e-02	2.934242e-01	-1.360540e+01
2.821411746305985e-02	2.934242e-01	-1.360541e+01
2.834896679341699e-02	2.934242e-01	-1.360542e+01
2.848381612377413e-02	2.934242e-01	-1.360542e+01
2.861866545413127e-02	2.934242e-01	-1.360543e+01
2.867110686038127e-02	2.934242e-01	-1.360543e+01
2.872354826663127e-02	2.934242e-01	-1.360544e+01
2.877598967288127e-02	2.934242e-01	-1.360544e+01
2.888087248538127e-02	2.934242e-01	-1.360544e+01
2.903819670413127e-02	2.934242e-01	-1.360545e+01
2.928542047645269e-02	2.934242e-01	-1.360546e+01
2.953264424877412e-02	2.934241e-01	-1.360547e+01
2.977986802109554e-02	2.934241e-01	-1.360548e+01
3.002709179341697e-02	2.934241e-01	-1.360549e+01
3.027431556573839e-02	2.934241e-01	-1.360550e+01
3.052153933805982e-02	2.934241e-01	-1.360551e+01
3.076876311038124e-02	2.934241e-01	-1.360552e+01
3.115083621305981e-02	2.934241e-01	-1.360553e+01
3.153290931573837e-02	2.934241e-01	-1.360554e+01
3.191498241841694e-02	2.934241e-01	-1.360555e+01
3.229705552109551e-02	2.934241e-01	-1.360556e+01
3.267912862377407e-02	2.934241e-01	-1.360557e+01
3.306120172645264e-02	2.934240e-01	-1.360558e+01
3.344327482913120e-02	2.934240e-01	-1.360558e+01
3.382534793180977e-02	2.934240e-01	-1.360559e+01
3.420742103448834e-02	2.934240e-01	-1.360560e+01
3.458949413716690e-02	2.934240e-01	-1.360560e+01
3.497156723984546e-02	2.934240e-01	-1.360561e+01
3.535364034252404e-02	2.934240e-01	-1.360561e+01
3.573571344520260e-02	2.934240e-01	-1.360562e+01
3.611778654788116e-02	2.934240e-01	-1.360562e+01
3.621212724420814e-02	2.934240e-01	-1.360562e+01
3.630646794053513e-02	2.934240e-01	-1.360562e+01
3.640080863686211e-02	2.934240e-01	-1.360562e+01
3.649514933318909e-02	2.934240e-01	-1.360562e+01
3.658949002951607e-02	2.934240e-01	-1.360563e+01
3.668383072584306e-02	2.934240e-01	-1.360563e+01
3.677817142217004e-02	2.934240e-01	-1.360563e+01
3.677828478371258e-02	2.934240e-01	-1.360563e+01
3.677835350501961e-02	2.934240e-01	-1.360563e+01
3.677839313622579e-02	2.934240e-01	-1.360563e+01
3.677842119518548e-02	2.934240e-01	-1.360563e+01
3.677844627058024e-02	2.934240e-01	-1.360563e+01
3.677847225843795e-02	2.934240e-01	-1.360563e+01
3.677848738640366e-02	2.934240e-01	-1.360563e+01
3.677849487111328e-02	2.934240e-01	-1.360563e+01
3.677850017142673e-02	2.934240e-01	-1.360563e+01
3.677850502463346e-02	2.934240e-01	-1.360563e+01
3.677851473104694e-02	2.934240e-01	-1.360563e+01
3.677852372702465e-02	2.934240e-01	-1.360563e+01
3.677853868521858e-02	2.934240e-01	-1.360563e+01
3.677855447623421e-02	2.934240e-01	-1.360563e+01
3.677856597227587e-02	2.934240e-01	-1.360563e+01
3.677857639764561e-02	2.934240e-01	-1.360563e+01
3.677858764187088e-02	2.934240e-01	-1.360563e+01
3.677859977889526e-02	2.934240e-01	-1.360563e+01
3.677861073728920e-02	2.934240e-01	-1.360563e+01
3.677862133681862e-02	2.934240e-01	-1.360563e+01
3.677863144026166e-02	2.934240e-01	-1.360563e+01
3.677864246466544e-02	2.934240e-01	-1.360563e+01
3.677865293732208e-02	2.934240e-01	-1.360563e+01
3.677866295649803e-02	2.934240e-01	-1.360563e+01
3.677867631772509e-02	2.934240e-01	-1.360563e+01
3.677868856784501e-02	2.934240e-01	-1.360563e+01
3.677870233939857e-02	2.934240e-01	-1.360563e+01
3.677871883189791e-02	2.934240e-01	-1.360563e+01
3.677873958913320e-02	2.934240e-01	-1.360563e+01
3.677876665833356e-02	2.934240e-01	-1.360563e+01
3.677879971111248e-02	2.934240e-01	-1.360563e+01
3.677885297557674e-02	2.934240e-01	-1.360563e+01
3.677895950450525e-02	2.934240e-01	-1.360563e+01
3.677913815023110e-02	2.934240e-01	-1.360563e+01
3.677932087786752e-02	2.934240e-01	-1.360563e+01
3.677968633314035e-02	2.934240e-01	-1.360563e+01
3.678020985242383e-02	2.934240e-01	-1.360563e+01
3.678082089191895e-02	2.934240e-01	-1.360563e+01
3.678140793197705e-02	2.934240e-01	-1.360563e+01
3.678195466591696e-02	2.934240e-01	-1.360563e+01
3.678251809715326e-02	2.934240e-01	-1.360563e+01
3.678305870348301e-02	2.934240e-01	-1.360563e+01
3.678364121155577e-02	2.934240e-01	-1.360563e+01
3.678418125058235e-02	2.934240e-01	-1.360563e+01
3.678476731840467e-02	2.934240e-01	-1.360563e+01
3.678531952831673e-02	2.934240e-01	-1.360563e+01
3.678588550066979e-02	2.934240e-01	-1.360563e+01
3.678645237873662e-02	2.934240e-01	-1.360563e+01
3.678703411435165e-02	2.934240e-01	-1.360563e+01
3.678761405489976e-02	2.934240e-01	-1.360563e+01
3.678820923373444e-02	2.934240e-01	-1.360563e+01
3.678881573575323e-02	2.934240e-01	-1.360563e+01
3.678944808565447e-02	2.934240e-01	-1.360563e+01
3.679012416447493e-02	2.934240e-01	-1.360563e+01
3.679083928545996e-02	2.934240e-01	-1.360563e+01
3.679168052727726e-02	2.934240e-01	-1.360563e+01
3.679257742675962e-02	2.934240e-01	-1.360563e+01
3.679380247345126e-02	2.934240e-01	-1.360563e+01
3.679510106286739e-02	2.934240e-01	-1.360563e+01
3.679730701925425e-02	2.934240e-01	-1.360563e+01
3.680422344506504e-02	2.934240e-01	-1.360563e+01
3.683608441556708e-02	2.934240e-01	-1.360563e+01
3.686794538606911e-02	2.934240e-01	-1.360563e+01
3.689980635657115e-02	2.934240e-01	-1.360563e+01
3.693166732707320e-02	2.934240e-01	-1.360563e+01
3.696352829757524e-02	2.934240e-01	-1.360563e+01
3.699538926807727e-02	2.934240e-01	-1.360563e+01
3.702725023857931e-02	2.934240e-01	-1.360563e+01
3.732691541715074e-02	2.934240e-01	-1.360563e+01
3.762658059572216e-02	2.934240e-01	-1.360563e+01
3.792624577429358e-02	2.934240e-01	-1.360563e+01
3.822591095286501e-02	2.934240e-01	-1.360562e+01
3.852557613143644e-02	2.934240e-01	-1.360561e+01
3.882524131000786e-02	2.934240e-01	-1.360559e+01
3.912490648857928e-02	2.934241e-01	-1.360557e+01
3.917734789482928e-02	2.934241e-01	-1.360554e+01
3.922978930107928e-02	2.934242e-01	-1.360547e+01
3.923060869805194e-02	2.934242e-01	-1.360546e+01
3.923224749199725e-02	2.934244e-01	-1.360537e+01
3.923394700069165e-02	2.934249e-01	-1.360510e+01
3.923581462396412e-02	2.934262e-01	-1.360440e+01
3.923826359376310e-02	2.934301e-01	-1.360234e+01
3.924055575000849e-02	2.934380e-01	-1.359809e+01
3.924221157661271e-02	2.934483e-01	-1.359263e+01
3.924240886780007e-02	2.934503e-01	-1.359155e+01
3.924280345017480e-02	2.934566e-01	-1.358821e+01
3.924348106143803e-02	2.934736e-01	-1.357930e+01
3.924394622927849e-02	2.934919e-01	-1.356974e+01
3.924401660219915e-02	2.934965e-01	-1.356735e+01
3.924415734804047e-02	2.935107e-01	-1.355999e+01
3.924429876680306e-02	2.935303e-01	-1.354982e+01
3.924433110390628e-02	2.935372e-01	-1.354624e+01
3.924439577811274e-02	2.935578e-01	-1.353543e+01
3.924444701179418e-02	2.935847e-01	-1.352116e+01
3.924449203810433e-02	2.936383e-01	-1.349193e+01
3.924453206426846e-02	2.937931e-01	-1.340617e+01
3.924457655488658e-02	2.942101e-01	-1.318072e+01
3.924462205467750e-02	2.949181e-01	-1.280835e+01
3.924465337962955e-02	2.955697e-01	-1.247208e+01
3.924469593809534e-02	2.965906e-01	-1.195193e+01
3.924473538110568e-02	2.975658e-01	-1.145984e+01
3.924478211137145e-02	2.986986e-01	-1.088953e+01
3.924485737455370e-02	3.004835e-01	-9.988070e+00
3.924494783014483e-02	3.026142e-01	-8.908868e+00
3.924498633942897e-02	3.035179e-01	-8.450366e+00
3.924502974765146e-02	3.045332e-01	-7.934758e+00
3.924505566584750e-02	3.051378e-01	-7.627421e+00
3.924508158404354e-02	3.057416e-01	-7.320300e+00
3.924510750223958e-02	3.063445e-01	-7.013395e+00
3.924513342043562e-02	3.069465e-01	-6.706705e+00
3.924515933863166e-02	3.075476e-01	-6.400231e+00
3.924518525682770e-02	3.081479e-01	-6.093972e+00
3.924521117502374e-02	3.087473e-01	-5.787929e+00
3.924531663088417e-02	3.111532e-01	-4.557919e+00
3.924546548061507e-02	3.132310e-01	-3.530474e+00
3.924557063552853e-02	3.123722e-01	-3.998005e+00
3.924562563859774e-02	3.110722e-01	-4.639697e+00
3.924567826862208e-02	3.097748e-01	-5.277602e+00
3.924570168697659e-02	3.092037e-01	-5.561430e+00
3.924573148683717e-02	3.084657e-01	-5.923629e+00
3.924583851921887e-02	3.058403e-01	-7.224938e+00
3.924587831623465e-02	3.048844e-01	-7.697412e+00
3.924591057053083e-02	3.041955e-01	-8.031764e+00
3.924594786440372e-02	3.035788e-01	-8.319607e+00
3.924596638024750e-02	3.033818e-01	-8.405601e+00
3.924598163574820e-02	3.032987e-01	-8.437553e+00
3.924599933644630e-02	3.032565e-01	-8.449800e+00
3.924601593007054e-02	3.032491e-01	-8.447334e+00
3.924603134310288e-02	3.032602e-01	-8.437775e+00
3.924604830709490e-02	3.032811e-01	-8.424264e+00
3.924606470247315e-02	3.033029e-01	-8.411307e+00
3.924608352188133e-02	3.033251e-01	-8.398376e+00
3.924610271527823e-02	3.033426e-01	-8.387998e+00
3.924612498581819e-02	3.033562e-01	-8.379221e+00
3.924615027718421e-02	3.033655e-01	-8.372096e+00
3.924617559295760e-02	3.033710e-01	-8.366663e+00
3.924619696302155e-02	3.033741e-01	-8.362651e+00
3.924622311262595e-02	3.033776e-01	-8.357773e+00
3.924625050974846e-02	3.033818e-01	-8.352369e+00
3.924628762637688e-02	3.033884e-01	-8.344589e+00
3.924633777527582e-02	3.033982e-01	-8.333691e+00
3.924640703271970e-02	3.034120e-01	-8.318500e+00
3.924648830029846e-02	3.034282e-01	-8.300748e+00
3.924659129674531e-02	3.034485e-01	-8.278319e+00
3.924679728963899e-02	3.034886e-01	-8.233474e+00
3.924682744630487e-02	3.034947e-01	-8.226912e+00
3.924724963962723e-02	3.035781e-01	-8.135042e+00
3.924773214628136e-02	3.036731e-01	-8.030045e+00
3.924837163523264e-02	3.037991e-01	-7.890887e+00
3.925230457824815e-02	3.045735e-01	-7.035111e+00
3.925268044216010e-02	3.046475e-01	-6.953331e+00
3.925269776687482e-02	3.046509e-01	-6.949562e+00
3.925273241630427e-02	3.046577e-01	-6.942023e+00
3.925275859118555e-02	3.046629e-01	-6.936327e+00
3.925278496504604e-02	3.046680e-01	-6.930589e+00
3.925292278589108e-02	3.046952e-01	-6.900603e+00
3.925297474508530e-02	3.047054e-01	-6.889297e+00
3.925302348373047e-02	3.047150e-01	-6.878693e+00
3.925307449814876e-02	3.047251e-01	-6.867594e+00
3.925308725175333e-02	3.047276e-01	-6.864819e+00
3.925311275896248e-02	3.047326e-01	-6.859269e+00
3.925311913576476e-02	3.047338e-01	-6.857882e+00
3.925313188936934e-02	3.047363e-01	-6.855107e+00
3.925313507777048e-02	3.047370e-01	-6.854413e+00
3.925314145457277e-02	3.047382e-01	-6.853026e+00
3.925314598196380e-02	3.047391e-01	-6.852041e+00
3.925314835330496e-02	3.047396e-01	-6.851525e+00
3.925314977815932e-02	3.047399e-01	-6.851215e+00
3.925315078994230e-02	3.047401e-01	-6.850995e+00
3.925315168538042e-02	3.047403e-01	-6.850800e+00
3.925315264470584e-02	3.047404e-01	-6.850591e+00
3.925315352943919e-02	3.047406e-01	-6.850399e+00
3.925315446918560e-02	3.047408e-01	-6.850194e+00
3.925315539224914e-02	3.047410e-01	-6.849993e+00
3.925315638335210e-02	3.047412e-01	-6.849778e+00
3.925315743512670e-02	3.047414e-01	-6.849549e+00
3.925315871033205e-02	3.047416e-01	-6.849271e+00
3.925315954794294e-02	3.047418e-01	-6.849089e+00
3.925316018691938e-02	3.047419e-01	-6.848950e+00
3.925316086255505e-02	3.047420e-01	-6.848803e+00
3.925316161482652e-02	3.047422e-01	-6.848639e+00
3.925316196970245e-02	3.047423e-01	-6.848562e+00
3.925316237148022e-02	3.047423e-01	-6.848475e+00
3.925316287725828e-02	3.047425e-01	-6.848365e+00
3.925316360022035e-02	3.047426e-01	-6.848207e+00
3.925316438091586e-02	3.047428e-01	-6.848038e+00
3.925316540933595e-02	3.047429e-01	-6.847814e+00
3.925316661047032e-02	3.047432e-01	-6.847552e+00
3.925316816508875e-02	3.047435e-01	-6.847214e+00
3.925317008852091e-02	3.047439e-01	-6.846796e+00
3.925320107513435e-02	3.047500e-01	-6.840054e+00
3.925323206174779e-02	3.047561e-01	-6.833312e+00
3.925326304836124e-02	3.047622e-01	-6.826570e+00
3.925329403497467e-02	3.047683e-01	-6.819828e+00
3.925332502158811e-02	3.047744e-01	-6.813086e+00
3.925335600820155e-02	3.047805e-01	-6.806344e+00
3.925338699481500e-02	3.047866e-01	-6.799603e+00
3.926152085918003e-02	3.063877e-01	-5.030130e+00
3.926965472354507e-02	3.079886e-01	-3.261042e+00
3.927778858791010e-02	3.095890e-01	-1.492339e+00
3.928592245227513e-02	3.111891e-01	2.759782e-01
3.929405631664016e-02	3.127889e-01	2.043910e+00
3.930219018100520e-02	3.143883e-01	3.811458e+00
3.931032404537023e-02	3.159874e-01	5.578619e+00
3.931034765469799e-02	3.418390e-01	5.584228e+00
3.931036441566705e-02	5.148164e-01	5.590983e+00
3.931037280234313e-02	9.391861e-01	5.600420e+00
3.931037869799778e-02	1.774606e+00	5.616843e+00
3.931038343766657e-02	3.093319e+00	5.642261e+00
3.931038791899390e-02	4.962711e+00	5.679033e+00
3.931039256036787e-02	7.222705e+00	5.725737e+00
3.931039763198153e-02	9.459294e+00	5.775562e+00
3.931040372124832e-02	1.135328e+01	5.821625e+00
3.931040966006794e-02	1.240319e+01	5.848571e+00
3.931041401640931e-02	1.276749e+01	5.856085e+00
3.931041932484029e-02	1.295706e+01	5.854094e+00
3.931042518002143e-02	1.304537e+01	5.843288e+00
3.931043320685682e-02	1.308581e+01	5.819716e+00
3.931044309421808e-02	1.309737e+01	5.784559e+00
3.931045884767582e-02	1.309480e+01	5.727108e+00
3.931047715888323e-02	1.308659e+01	5.668581e+00
3.931049667020288e-02	1.307846e+01	5.621574e+00
3.931051537613216e-02	1.307300e+01	5.592620e+00
3.931053539200612e-02	1.306965e+01	5.576270e+00
3.931055866096190e-02	1.306786e+01	5.568253e+00
3.931057130631554e-02	1.306757e+01	5.567089e+00
3.931057931326108e-02	1.306761e+01	5.567283e+00
3.931058953847624e-02	1.306778e+01	5.567833e+00
3.931059919609436e-02	1.306797e+01	5.568367e+00
3.931060946520435e-02	1.306819e+01	5.568795e+00
3.931062039490402e-02	1.306840e+01	5.568976e+00
3.931063165278525e-02	1.306857e+01	5.568794e+00
3.931064451580087e-02	1.306870e+01	5.568097e+00
3.931066110485987e-02	1.306876e+01	5.566502e+00
3.931068603331560e-02	1.306865e+01	5.563065e+00
3.931072952132639e-02	1.306821e+01	5.555801e+00
3.931076658922514e-02	1.306773e+01	5.549211e+00
3.931080841267458e-02	1.306717e+01	5.541842e+00
3.931084841383690e-02	1.306668e+01	5.535018e+00
3.931091637621004e-02	1.306587e+01	5.523611e+00
3.931100650342013e-02	1.306481e+01	5.508480e+00
3.931110932251575e-02	1.306359e+01	5.491180e+00
3.931130932923375e-02	1.306122e+01	5.457532e+00
3.931157220363143e-02	1.305811e+01	5.413343e+00
3.931209795242681e-02	1.305189e+01	5.325034e+00
3.931266351042624e-02	1.304521e+01	5.230149e+00
3.931347964116515e-02	1.303558e+01	5.093433e+00
3.931611142940979e-02	1.300466e+01	4.654410e+00
3.932533599962427e-02	1.289755e+01	3.133695e+00
3.932566544856050e-02	1.289376e+01	3.079941e+00
3.932568070310970e-02	1.289359e+01	3.077453e+00
3.932571121220809e-02	1.289324e+01	3.072477e+00
3.932573432250576e-02	1.289297e+01	3.068708e+00
3.932575764413580e-02	1.289270e+01	3.064904e+00
3.932581471626691e-02	1.289205e+01	3.055597e+00
3.932587932951705e-02	1.289131e+01	3.045062e+00
3.932593167914841e-02	1.289070e+01	3.036527e+00
3.932598259966871e-02	1.289012e+01	3.028226e+00
3.932599532979879e-02	1.288997e+01	3.026151e+00
3.932602079005894e-02	1.288968e+01	3.022001e+00
3.932602715512398e-02	1.288941e+01	3.020960e+00
3.932603988525405e-02	1.288421e+01	3.018800e+00
3.932604306778657e-02	1.285100e+01	3.017758e+00
3.932604646668999e-02	1.256056e+01	3.012704e+00
3.932604905463698e-02	1.160519e+01	2.997550e+00
3.932605067715222e-02	9.878366e+00	2.970517e+00
3.932605204716526e-02	7.178667e+00	2.927540e+00
3.932605336425331e-02	3.940079e+00	2.874052e+00
3.932605405999361e-02	2.442474e+00	2.847267e+00
3.932605472687831e-02	1.517155e+00	2.827829e+00
3.932605547252870e-02	9.485246e-01	2.812350e+00
3.932605596160041e-02	7.488084e-01	2.804693e+00
3.932605658054655e-02	6.025462e-01	2.796724e+00
3.932605715045432e-02	5.134228e-01	2.790327e+00
3.932605809355690e-02	4.211861e-01	2.781145e+00
3.932605908171271e-02	3.645931e-01	2.772909e+00
3.932606043607259e-02	3.282290e-01	2.763536e+00
3.932606184110452e-02	3.158782e-01	2.755672e+00
3.932606349290439e-02	3.140110e-01	2.748473e+00
3.932606531369569e-02	3.138737e-01	2.742903e+00
3.932606868797234e-02	3.136673e-01	2.738161e+00
3.932607543652564e-02	3.134308e-01	2.741322e+00
3.932608491858925e-02	3.132822e-01	2.762190e+00
3.932609579782894e-02	3.132627e-01	2.799369e+00
3.932610954717943e-02	3.133276e-01	2.852562e+00
3.932612786430478e-02	3.134474e-01	2.919320e+00
3.932614442248994e-02	3.135445e-01	2.968040e+00
3.932616464995829e-02	3.136317e-01	3.009794e+00
3.932618312679669e-02	3.136802e-01	3.032767e+00
3.932620595122375e-02	3.137091e-01	3.046693e+00
3.932622485548106e-02	3.137183e-01	3.051403e+00
3.932623480772312e-02	3.137173e-01	3.052065e+00
3.932624278525996e-02	3.137159e-01	3.052080e+00
3.932625200425260e-02	3.137141e-01	3.051975e+00
3.932626123655316e-02	3.137117e-01	3.051919e+00
3.932627161368028e-02	3.137096e-01	3.052041e+00
3.932628213068525e-02	3.137076e-01	3.052456e+00
3.932629414233638e-02	3.137067e-01	3.053372e+00
3.932631094811411e-02	3.137058e-01	3.055386e+00
3.932633333225510e-02	3.137079e-01	3.059107e+00
3.932636760474381e-02	3.137131e-01	3.066095e+00
3.932640083246178e-02	3.137199e-01	3.073529e+00
3.932643821529348e-02	3.137279e-01	3.082038e+00
3.932648145859351e-02	3.137371e-01	3.091670e+00
3.932653433740568e-02	3.137474e-01	3.103205e+00
3.932689919095235e-02	3.138192e-01	3.182431e+00
3.933339728199102e-02	3.151290e-01	4.594325e+00
3.933787044506669e-02	3.159761e-01	5.566105e+00
3.933791938679093e-02	3.162957e-01	5.576743e+00
3.933793162222200e-02	3.521968e-01	5.580038e+00
3.933794266200263e-02	5.368544e-01	5.585732e+00
3.933794938477195e-02	9.360552e-01	5.594375e+00
3.933795488016675e-02	1.733371e+00	5.610045e+00
3.933795936713935e-02	2.957338e+00	5.633633e+00
3.933796366867090e-02	4.714454e+00	5.668084e+00
3.933796816931073e-02	6.893560e+00	5.712862e+00
3.933797349687339e-02	9.286530e+00	5.765741e+00
3.933797955177635e-02	1.124948e+01	5.813095e+00
3.933798537990234e-02	1.233946e+01	5.841104e+00
3.933798982062191e-02	1.273872e+01	5.849794e+00
3.933799505404965e-02	1.294302e+01	5.848764e+00
3.933800088639418e-02	1.303948e+01	5.838727e+00
3.933800860458442e-02	1.308319e+01	5.816716e+00
3.933801825832260e-02	1.309658e+01	5.782714e+00
3.933803318641055e-02	1.309515e+01	5.727924e+00
3.933805102654028e-02	1.308728e+01	5.669562e+00
3.933807069045658e-02	1.307886e+01	5.620141e+00
3.933808933149954e-02	1.307313e+01	5.589421e+00
3.933810926040448e-02	1.306951e+01	5.571604e+00
3.933813162174279e-02	1.306757e+01	5.562789e+00
3.933814543274818e-02	1.306717e+01	5.561154e+00
3.933815399625746e-02	1.306718e+01	5.561248e+00
3.933816366115223e-02	1.306732e+01	5.561728e+00
3.933817346582114e-02	1.306751e+01	5.562269e+00
3.933818449175771e-02	1.306774e+01	5.562753e+00
3.933819510668802e-02	1.306795e+01	5.562966e+00
3.933820643304509e-02	1.306813e+01	5.562833e+00
3.933821879314503e-02	1.306827e+01	5.562229e+00
3.933823464428570e-02	1.306833e+01	5.560798e+00
3.933825809332943e-02	1.306826e+01	5.557698e+00
3.933829688876393e-02	1.306790e+01	5.551365e+00
3.933832905289867e-02	1.306749e+01	5.545663e+00
3.933836545139045e-02	1.306700e+01	5.539183e+00
3.933840529847718e-02	1.306649e+01	5.532308e+00
3.933846053962559e-02	1.306583e+01	5.522993e+00
3.933855069141720e-02	1.306477e+01	5.507867e+00
3.933864844912272e-02	1.306361e+01	5.491429e+00
3.933879495135224e-02	1.306187e+01	5.466779e+00
3.933908795581127e-02	1.305840e+01	5.417518e+00
3.933949471010648e-02	1.305359e+01	5.349185e+00
3.934011753628706e-02	1.304623e+01	5.244664e+00
